-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in LST
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
RH2M     MERRA-2 Relative Humidity at 2 Meters (%) 
-END HEADER-
LAT,LON,YEAR,DOY,RH2M
34.0,-8.75,2022,60,76.75
34.0,-8.125,2022,60,77.08
34.0,-7.5,2022,60,77.71
34.0,-6.875,2022,60,72.68
34.0,-6.25,2022,60,57.42
34.0,-5.625,2022,60,52.05
34.0,-5.0,2022,60,48.48
34.0,-4.375,2022,60,51.43
34.0,-3.75,2022,60,54.03
34.0,-3.125,2022,60,49.35
34.0,-2.5,2022,60,52.82
34.0,-1.875,2022,60,51.3
34.0,-1.25,2022,60,51.72
34.5,-10.0,2022,60,78.41
34.5,-9.375,2022,60,77.48
34.5,-8.75,2022,60,76.32
34.5,-8.125,2022,60,74.95
34.5,-7.5,2022,60,75.12
34.5,-6.875,2022,60,73.42
34.5,-6.25,2022,60,56.07
34.5,-5.625,2022,60,49.93
34.5,-5.0,2022,60,50.52
34.5,-4.375,2022,60,56.07
34.5,-3.75,2022,60,57.55
34.5,-3.125,2022,60,52.45
34.5,-2.5,2022,60,50.34
34.5,-1.875,2022,60,50.46
34.5,-1.25,2022,60,50.45
35.0,-10.0,2022,60,78.01
35.0,-9.375,2022,60,77.22
35.0,-8.75,2022,60,76.6
35.0,-8.125,2022,60,75.37
35.0,-7.5,2022,60,73.38
35.0,-6.875,2022,60,72.33
35.0,-6.25,2022,60,61.25
35.0,-5.625,2022,60,54.48
35.0,-5.0,2022,60,61.64
35.0,-4.375,2022,60,61.63
35.0,-3.75,2022,60,65.85
35.0,-3.125,2022,60,66.37
35.0,-2.5,2022,60,60.42
35.0,-1.875,2022,60,54.49
35.0,-1.25,2022,60,52.91
35.5,-10.0,2022,60,78.49
35.5,-9.375,2022,60,77.1
35.5,-8.75,2022,60,76.64
35.5,-8.125,2022,60,75.86
35.5,-7.5,2022,60,74.27
35.5,-6.875,2022,60,73.02
35.5,-6.25,2022,60,71.37
35.5,-5.625,2022,60,69.59
35.5,-5.0,2022,60,70.81
35.5,-4.375,2022,60,68.36
35.5,-3.75,2022,60,66.03
35.5,-3.125,2022,60,66.24
35.5,-2.5,2022,60,64.53
35.5,-1.875,2022,60,59.57
35.5,-1.25,2022,60,58.11
27.0,-10.0,2022,61,39.45
27.0,-9.375,2022,61,42.92
27.0,-8.75,2022,61,44.1
27.0,-8.125,2022,61,41.51
27.0,-7.5,2022,61,39.69
27.0,-6.875,2022,61,38.88
27.0,-6.25,2022,61,33.95
27.0,-5.625,2022,61,30.86
27.0,-5.0,2022,61,30.05
27.0,-4.375,2022,61,28.84
27.0,-3.75,2022,61,26.68
27.0,-3.125,2022,61,27.97
27.0,-2.5,2022,61,28.74
27.0,-1.875,2022,61,29.62
27.0,-1.25,2022,61,30.66
27.5,-10.0,2022,61,44.77
27.5,-9.375,2022,61,39.71
27.5,-8.75,2022,61,40.33
27.5,-8.125,2022,61,41.87
27.5,-7.5,2022,61,40.19
27.5,-6.875,2022,61,39.59
27.5,-6.25,2022,61,35.92
27.5,-5.625,2022,61,34.08
27.5,-5.0,2022,61,34.87
27.5,-4.375,2022,61,35.52
27.5,-3.75,2022,61,30.48
27.5,-3.125,2022,61,28.92
27.5,-2.5,2022,61,30.48
27.5,-1.875,2022,61,30.7
27.5,-1.25,2022,61,31.4
28.0,-10.0,2022,61,53.93
28.0,-9.375,2022,61,42.62
28.0,-8.75,2022,61,38.58
28.0,-8.125,2022,61,39.5
28.0,-7.5,2022,61,39.06
28.0,-6.875,2022,61,39.32
28.0,-6.25,2022,61,36.43
28.0,-5.625,2022,61,35.07
28.0,-5.0,2022,61,35.36
28.0,-4.375,2022,61,35.26
28.0,-3.75,2022,61,33.6
28.0,-3.125,2022,61,30.33
28.0,-2.5,2022,61,32.43
28.0,-1.875,2022,61,32.02
28.0,-1.25,2022,61,32.43
28.5,-10.0,2022,61,55.18
28.5,-9.375,2022,61,42.77
28.5,-8.75,2022,61,39.27
28.5,-8.125,2022,61,39.12
28.5,-7.5,2022,61,39.39
28.5,-6.875,2022,61,37.33
28.5,-6.25,2022,61,34.7
28.5,-5.625,2022,61,34.7
28.5,-5.0,2022,61,33.93
28.5,-4.375,2022,61,31.63
28.5,-3.75,2022,61,34.04
28.5,-3.125,2022,61,31.79
28.5,-2.5,2022,61,33.5
28.5,-1.875,2022,61,33.74
28.5,-1.25,2022,61,34.68
29.0,-10.0,2022,61,60.93
29.0,-9.375,2022,61,49.56
29.0,-8.75,2022,61,42.18
29.0,-8.125,2022,61,39.53
29.0,-7.5,2022,61,38.91
29.0,-6.875,2022,61,36.1
29.0,-6.25,2022,61,33.45
29.0,-5.625,2022,61,31.92
29.0,-5.0,2022,61,32.01
29.0,-4.375,2022,61,29.98
29.0,-3.75,2022,61,31.08
29.0,-3.125,2022,61,31.25
29.0,-2.5,2022,61,32.93
29.0,-1.875,2022,61,34.86
29.0,-1.25,2022,61,36.55
29.5,-10.0,2022,61,68.25
29.5,-9.375,2022,61,55.7
29.5,-8.75,2022,61,53.31
29.5,-8.125,2022,61,44.42
29.5,-7.5,2022,61,37.51
29.5,-6.875,2022,61,37.85
29.5,-6.25,2022,61,32.93
29.5,-5.625,2022,61,30.17
29.5,-5.0,2022,61,29.08
29.5,-4.375,2022,61,28.48
29.5,-3.75,2022,61,30.15
29.5,-3.125,2022,61,30.41
29.5,-2.5,2022,61,32.34
29.5,-1.875,2022,61,34.54
29.5,-1.25,2022,61,38.48
30.0,-10.0,2022,61,77.7
30.0,-9.375,2022,61,62.8
30.0,-8.75,2022,61,58.39
30.0,-8.125,2022,61,61.71
30.0,-7.5,2022,61,44.1
30.0,-6.875,2022,61,45.01
30.0,-6.25,2022,61,36.69
30.0,-5.625,2022,61,32.92
30.0,-5.0,2022,61,30.85
30.0,-4.375,2022,61,30.7
30.0,-3.75,2022,61,32.2
30.0,-3.125,2022,61,33.06
30.0,-2.5,2022,61,35.01
30.0,-1.875,2022,61,34.65
30.0,-1.25,2022,61,38.2
30.5,-10.0,2022,61,75.18
30.5,-9.375,2022,61,56.27
30.5,-8.75,2022,61,49.49
30.5,-8.125,2022,61,59.49
30.5,-7.5,2022,61,59.14
30.5,-6.875,2022,61,49.34
30.5,-6.25,2022,61,42.2
30.5,-5.625,2022,61,38.24
30.5,-5.0,2022,61,34.54
30.5,-4.375,2022,61,33.48
30.5,-3.75,2022,61,35.3
30.5,-3.125,2022,61,36.52
30.5,-2.5,2022,61,36.89
30.5,-1.875,2022,61,34.97
30.5,-1.25,2022,61,36.98
31.0,-10.0,2022,61,69.34
31.0,-9.375,2022,61,57.55
31.0,-8.75,2022,61,59.55
31.0,-8.125,2022,61,59.17
31.0,-7.5,2022,61,64.9
31.0,-6.875,2022,61,55.84
31.0,-6.25,2022,61,48.94
31.0,-5.625,2022,61,43.93
31.0,-5.0,2022,61,38.89
31.0,-4.375,2022,61,35.15
31.0,-3.75,2022,61,35.71
31.0,-3.125,2022,61,37.32
31.0,-2.5,2022,61,36.07
31.0,-1.875,2022,61,34.05
31.0,-1.25,2022,61,36.18
31.5,-10.0,2022,61,79.03
31.5,-9.375,2022,61,69.61
31.5,-8.75,2022,61,58.81
31.5,-8.125,2022,61,54.6
31.5,-7.5,2022,61,56.74
31.5,-6.875,2022,61,64.83
31.5,-6.25,2022,61,61.75
31.5,-5.625,2022,61,52.91
31.5,-5.0,2022,61,45.47
31.5,-4.375,2022,61,37.33
31.5,-3.75,2022,61,35.28
31.5,-3.125,2022,61,35.69
31.5,-2.5,2022,61,34.23
31.5,-1.875,2022,61,33.95
31.5,-1.25,2022,61,35.25
32.0,-10.0,2022,61,80.82
32.0,-9.375,2022,61,78.87
32.0,-8.75,2022,61,70.12
32.0,-8.125,2022,61,62.23
32.0,-7.5,2022,61,54.33
32.0,-6.875,2022,61,57.75
32.0,-6.25,2022,61,62.79
32.0,-5.625,2022,61,61.25
32.0,-5.0,2022,61,55.02
32.0,-4.375,2022,61,46.09
32.0,-3.75,2022,61,36.04
32.0,-3.125,2022,61,35.05
32.0,-2.5,2022,61,32.83
32.0,-1.875,2022,61,31.07
32.0,-1.25,2022,61,32.86
32.5,-10.0,2022,61,80.69
32.5,-9.375,2022,61,80.67
32.5,-8.75,2022,61,75.49
32.5,-8.125,2022,61,70.73
32.5,-7.5,2022,61,66.1
32.5,-6.875,2022,61,58.13
32.5,-6.25,2022,61,54.49
32.5,-5.625,2022,61,60.29
32.5,-5.0,2022,61,59.8
32.5,-4.375,2022,61,54.61
32.5,-3.75,2022,61,45.49
32.5,-3.125,2022,61,36.19
32.5,-2.5,2022,61,31.29
32.5,-1.875,2022,61,27.84
32.5,-1.25,2022,61,32.53
33.0,-10.0,2022,61,81.46
33.0,-9.375,2022,61,81.34
33.0,-8.75,2022,61,79.54
33.0,-8.125,2022,61,74.55
33.0,-7.5,2022,61,71.9
33.0,-6.875,2022,61,64.57
33.0,-6.25,2022,61,53.64
33.0,-5.625,2022,61,57.14
33.0,-5.0,2022,61,57.41
33.0,-4.375,2022,61,52.44
33.0,-3.75,2022,61,42.16
33.0,-3.125,2022,61,38.01
33.0,-2.5,2022,61,30.74
33.0,-1.875,2022,61,28.24
33.0,-1.25,2022,61,28.13
33.5,-10.0,2022,61,82.06
33.5,-9.375,2022,61,81.5
33.5,-8.75,2022,61,79.66
33.5,-8.125,2022,61,75.88
33.5,-7.5,2022,61,76.1
33.5,-6.875,2022,61,73.34
33.5,-6.25,2022,61,62.5
33.5,-5.625,2022,61,57.63
33.5,-5.0,2022,61,55.78
33.5,-4.375,2022,61,56.15
33.5,-3.75,2022,61,47.45
33.5,-3.125,2022,61,37.42
33.5,-2.5,2022,61,28.0
33.5,-1.875,2022,61,26.15
33.5,-1.25,2022,61,24.81
34.0,-10.0,2022,61,81.54
34.0,-9.375,2022,61,81.52
34.0,-8.75,2022,61,80.66
34.0,-8.125,2022,61,76.72
34.0,-7.5,2022,61,74.94
34.0,-6.875,2022,61,75.59
34.0,-6.25,2022,61,68.97
34.0,-5.625,2022,61,58.88
34.0,-5.0,2022,61,49.3
34.0,-4.375,2022,61,47.9
34.0,-3.75,2022,61,42.37
34.0,-3.125,2022,61,37.07
34.0,-2.5,2022,61,33.7
34.0,-1.875,2022,61,32.06
34.0,-1.25,2022,61,29.78
34.5,-10.0,2022,61,80.57
34.5,-9.375,2022,61,80.68
34.5,-8.75,2022,61,80.67
34.5,-8.125,2022,61,77.48
34.5,-7.5,2022,61,74.64
34.5,-6.875,2022,61,74.26
34.5,-6.25,2022,61,64.62
34.5,-5.625,2022,61,56.61
34.5,-5.0,2022,61,50.09
34.5,-4.375,2022,61,47.95
34.5,-3.75,2022,61,39.94
34.5,-3.125,2022,61,37.84
34.5,-2.5,2022,61,31.96
34.5,-1.875,2022,61,31.69
34.5,-1.25,2022,61,32.42
35.0,-10.0,2022,61,79.16
35.0,-9.375,2022,61,79.69
35.0,-8.75,2022,61,80.04
35.0,-8.125,2022,61,78.61
35.0,-7.5,2022,61,74.65
35.0,-6.875,2022,61,76.04
35.0,-6.25,2022,61,70.51
35.0,-5.625,2022,61,57.16
35.0,-5.0,2022,61,52.9
35.0,-4.375,2022,61,49.34
35.0,-3.75,2022,61,54.32
35.0,-3.125,2022,61,54.49
35.0,-2.5,2022,61,47.12
35.0,-1.875,2022,61,42.08
35.0,-1.25,2022,61,38.55
35.5,-10.0,2022,61,78.16
35.5,-9.375,2022,61,79.08
35.5,-8.75,2022,61,79.65
35.5,-8.125,2022,61,79.8
35.5,-7.5,2022,61,76.79
35.5,-6.875,2022,61,77.57
35.5,-6.25,2022,61,78.67
35.5,-5.625,2022,61,74.73
35.5,-5.0,2022,61,73.83
35.5,-4.375,2022,61,73.66
35.5,-3.75,2022,61,72.42
35.5,-3.125,2022,61,69.03
35.5,-2.5,2022,61,63.84
35.5,-1.875,2022,61,61.46
35.5,-1.25,2022,61,53.33
27.0,-10.0,2022,62,48.92
27.0,-9.375,2022,62,41.66
27.0,-8.75,2022,62,37.97
27.0,-8.125,2022,62,34.19
27.0,-7.5,2022,62,33.03
27.0,-6.875,2022,62,33.81
27.0,-6.25,2022,62,30.28
27.0,-5.625,2022,62,28.27
27.0,-5.0,2022,62,29.04
27.0,-4.375,2022,62,29.38
27.0,-3.75,2022,62,29.73
27.0,-3.125,2022,62,30.56
27.0,-2.5,2022,62,31.42
27.0,-1.875,2022,62,31.54
27.0,-1.25,2022,62,30.42
27.5,-10.0,2022,62,62.51
27.5,-9.375,2022,62,52.23
27.5,-8.75,2022,62,39.55
27.5,-8.125,2022,62,35.3
27.5,-7.5,2022,62,30.68
27.5,-6.875,2022,62,32.86
27.5,-6.25,2022,62,30.41
27.5,-5.625,2022,62,29.14
27.5,-5.0,2022,62,30.11
27.5,-4.375,2022,62,30.65
27.5,-3.75,2022,62,31.03
27.5,-3.125,2022,62,30.42
27.5,-2.5,2022,62,32.23
27.5,-1.875,2022,62,32.37
27.5,-1.25,2022,62,31.53
28.0,-10.0,2022,62,67.43
28.0,-9.375,2022,62,60.95
28.0,-8.75,2022,62,47.52
28.0,-8.125,2022,62,34.99
28.0,-7.5,2022,62,28.42
28.0,-6.875,2022,62,30.93
28.0,-6.25,2022,62,30.13
28.0,-5.625,2022,62,29.89
28.0,-5.0,2022,62,31.11
28.0,-4.375,2022,62,31.08
28.0,-3.75,2022,62,31.2
28.0,-3.125,2022,62,30.59
28.0,-2.5,2022,62,32.85
28.0,-1.875,2022,62,33.0
28.0,-1.25,2022,62,32.16
28.5,-10.0,2022,62,66.46
28.5,-9.375,2022,62,54.21
28.5,-8.75,2022,62,41.87
28.5,-8.125,2022,62,32.47
28.5,-7.5,2022,62,28.26
28.5,-6.875,2022,62,28.36
28.5,-6.25,2022,62,27.97
28.5,-5.625,2022,62,30.46
28.5,-5.0,2022,62,32.09
28.5,-4.375,2022,62,30.81
28.5,-3.75,2022,62,31.66
28.5,-3.125,2022,62,31.17
28.5,-2.5,2022,62,32.84
28.5,-1.875,2022,62,33.74
28.5,-1.25,2022,62,33.81
29.0,-10.0,2022,62,71.38
29.0,-9.375,2022,62,53.69
29.0,-8.75,2022,62,39.98
29.0,-8.125,2022,62,30.74
29.0,-7.5,2022,62,26.86
29.0,-6.875,2022,62,26.69
29.0,-6.25,2022,62,27.51
29.0,-5.625,2022,62,29.34
29.0,-5.0,2022,62,31.38
29.0,-4.375,2022,62,30.34
29.0,-3.75,2022,62,31.25
29.0,-3.125,2022,62,31.26
29.0,-2.5,2022,62,32.5
29.0,-1.875,2022,62,34.05
29.0,-1.25,2022,62,34.82
29.5,-10.0,2022,62,75.77
29.5,-9.375,2022,62,63.3
29.5,-8.75,2022,62,48.89
29.5,-8.125,2022,62,36.71
29.5,-7.5,2022,62,26.96
29.5,-6.875,2022,62,28.38
29.5,-6.25,2022,62,28.68
29.5,-5.625,2022,62,28.72
29.5,-5.0,2022,62,28.93
29.5,-4.375,2022,62,28.66
29.5,-3.75,2022,62,30.2
29.5,-3.125,2022,62,30.99
29.5,-2.5,2022,62,32.6
29.5,-1.875,2022,62,33.91
29.5,-1.25,2022,62,36.18
30.0,-10.0,2022,62,78.16
30.0,-9.375,2022,62,65.04
30.0,-8.75,2022,62,50.36
30.0,-8.125,2022,62,47.57
30.0,-7.5,2022,62,34.78
30.0,-6.875,2022,62,36.69
30.0,-6.25,2022,62,32.59
30.0,-5.625,2022,62,30.03
30.0,-5.0,2022,62,29.61
30.0,-4.375,2022,62,30.02
30.0,-3.75,2022,62,31.56
30.0,-3.125,2022,62,32.16
30.0,-2.5,2022,62,34.16
30.0,-1.875,2022,62,35.14
30.0,-1.25,2022,62,36.69
30.5,-10.0,2022,62,71.46
30.5,-9.375,2022,62,50.61
30.5,-8.75,2022,62,40.37
30.5,-8.125,2022,62,48.79
30.5,-7.5,2022,62,51.65
30.5,-6.875,2022,62,46.08
30.5,-6.25,2022,62,39.18
30.5,-5.625,2022,62,33.39
30.5,-5.0,2022,62,31.5
30.5,-4.375,2022,62,32.29
30.5,-3.75,2022,62,33.73
30.5,-3.125,2022,62,33.68
30.5,-2.5,2022,62,35.3
30.5,-1.875,2022,62,34.69
30.5,-1.25,2022,62,35.72
31.0,-10.0,2022,62,70.37
31.0,-9.375,2022,62,57.0
31.0,-8.75,2022,62,58.34
31.0,-8.125,2022,62,56.04
31.0,-7.5,2022,62,58.1
31.0,-6.875,2022,62,52.22
31.0,-6.25,2022,62,46.57
31.0,-5.625,2022,62,39.44
31.0,-5.0,2022,62,35.07
31.0,-4.375,2022,62,34.77
31.0,-3.75,2022,62,35.16
31.0,-3.125,2022,62,35.0
31.0,-2.5,2022,62,35.77
31.0,-1.875,2022,62,33.0
31.0,-1.25,2022,62,32.51
31.5,-10.0,2022,62,81.72
31.5,-9.375,2022,62,72.82
31.5,-8.75,2022,62,61.92
31.5,-8.125,2022,62,54.79
31.5,-7.5,2022,62,54.25
31.5,-6.875,2022,62,62.96
31.5,-6.25,2022,62,60.24
31.5,-5.625,2022,62,50.24
31.5,-5.0,2022,62,42.33
31.5,-4.375,2022,62,38.96
31.5,-3.75,2022,62,39.31
31.5,-3.125,2022,62,37.71
31.5,-2.5,2022,62,34.79
31.5,-1.875,2022,62,31.18
31.5,-1.25,2022,62,28.24
32.0,-10.0,2022,62,82.47
32.0,-9.375,2022,62,78.03
32.0,-8.75,2022,62,71.44
32.0,-8.125,2022,62,61.56
32.0,-7.5,2022,62,56.01
32.0,-6.875,2022,62,58.53
32.0,-6.25,2022,62,62.84
32.0,-5.625,2022,62,62.74
32.0,-5.0,2022,62,55.36
32.0,-4.375,2022,62,49.15
32.0,-3.75,2022,62,43.83
32.0,-3.125,2022,62,38.48
32.0,-2.5,2022,62,35.79
32.0,-1.875,2022,62,34.65
32.0,-1.25,2022,62,31.81
32.5,-10.0,2022,62,79.73
32.5,-9.375,2022,62,79.81
32.5,-8.75,2022,62,76.71
32.5,-8.125,2022,62,74.69
32.5,-7.5,2022,62,71.37
32.5,-6.875,2022,62,64.07
32.5,-6.25,2022,62,57.18
32.5,-5.625,2022,62,63.63
32.5,-5.0,2022,62,63.44
32.5,-4.375,2022,62,56.77
32.5,-3.75,2022,62,51.23
32.5,-3.125,2022,62,44.06
32.5,-2.5,2022,62,42.73
32.5,-1.875,2022,62,41.31
32.5,-1.25,2022,62,40.71
33.0,-10.0,2022,62,76.12
33.0,-9.375,2022,62,76.99
33.0,-8.75,2022,62,76.24
33.0,-8.125,2022,62,76.68
33.0,-7.5,2022,62,77.08
33.0,-6.875,2022,62,74.64
33.0,-6.25,2022,62,62.57
33.0,-5.625,2022,62,62.4
33.0,-5.0,2022,62,64.71
33.0,-4.375,2022,62,57.53
33.0,-3.75,2022,62,47.98
33.0,-3.125,2022,62,53.4
33.0,-2.5,2022,62,49.75
33.0,-1.875,2022,62,47.04
33.0,-1.25,2022,62,44.29
33.5,-10.0,2022,62,74.84
33.5,-9.375,2022,62,75.07
33.5,-8.75,2022,62,75.07
33.5,-8.125,2022,62,75.63
33.5,-7.5,2022,62,79.04
33.5,-6.875,2022,62,79.06
33.5,-6.25,2022,62,73.31
33.5,-5.625,2022,62,66.89
33.5,-5.0,2022,62,65.42
33.5,-4.375,2022,62,66.09
33.5,-3.75,2022,62,55.36
33.5,-3.125,2022,62,58.77
33.5,-2.5,2022,62,53.23
33.5,-1.875,2022,62,49.27
33.5,-1.25,2022,62,45.92
34.0,-10.0,2022,62,75.48
34.0,-9.375,2022,62,74.93
34.0,-8.75,2022,62,74.45
34.0,-8.125,2022,62,74.98
34.0,-7.5,2022,62,77.1
34.0,-6.875,2022,62,78.07
34.0,-6.25,2022,62,78.12
34.0,-5.625,2022,62,75.1
34.0,-5.0,2022,62,70.0
34.0,-4.375,2022,62,71.55
34.0,-3.75,2022,62,64.01
34.0,-3.125,2022,62,65.22
34.0,-2.5,2022,62,60.49
34.0,-1.875,2022,62,53.54
34.0,-1.25,2022,62,50.48
34.5,-10.0,2022,62,76.66
34.5,-9.375,2022,62,75.99
34.5,-8.75,2022,62,74.95
34.5,-8.125,2022,62,74.92
34.5,-7.5,2022,62,75.41
34.5,-6.875,2022,62,76.33
34.5,-6.25,2022,62,75.68
34.5,-5.625,2022,62,76.89
34.5,-5.0,2022,62,77.08
34.5,-4.375,2022,62,79.31
34.5,-3.75,2022,62,70.8
34.5,-3.125,2022,62,56.38
34.5,-2.5,2022,62,55.73
34.5,-1.875,2022,62,54.34
34.5,-1.25,2022,62,53.04
35.0,-10.0,2022,62,77.6
35.0,-9.375,2022,62,76.83
35.0,-8.75,2022,62,75.95
35.0,-8.125,2022,62,75.83
35.0,-7.5,2022,62,75.24
35.0,-6.875,2022,62,75.55
35.0,-6.25,2022,62,77.18
35.0,-5.625,2022,62,78.67
35.0,-5.0,2022,62,76.97
35.0,-4.375,2022,62,68.9
35.0,-3.75,2022,62,59.36
35.0,-3.125,2022,62,57.54
35.0,-2.5,2022,62,59.55
35.0,-1.875,2022,62,58.29
35.0,-1.25,2022,62,55.72
35.5,-10.0,2022,62,78.27
35.5,-9.375,2022,62,77.33
35.5,-8.75,2022,62,76.65
35.5,-8.125,2022,62,76.47
35.5,-7.5,2022,62,75.64
35.5,-6.875,2022,62,75.27
35.5,-6.25,2022,62,77.54
35.5,-5.625,2022,62,78.11
35.5,-5.0,2022,62,74.79
35.5,-4.375,2022,62,74.01
35.5,-3.75,2022,62,74.85
35.5,-3.125,2022,62,74.61
35.5,-2.5,2022,62,78.06
35.5,-1.875,2022,62,76.26
35.5,-1.25,2022,62,69.36
27.0,-10.0,2022,63,58.52
27.0,-9.375,2022,63,57.89
27.0,-8.75,2022,63,56.65
27.0,-8.125,2022,63,56.4
27.0,-7.5,2022,63,50.04
27.0,-6.875,2022,63,46.9
27.0,-6.25,2022,63,40.21
27.0,-5.625,2022,63,33.06
27.0,-5.0,2022,63,29.64
27.0,-4.375,2022,63,27.47
27.0,-3.75,2022,63,26.29
27.0,-3.125,2022,63,24.99
27.0,-2.5,2022,63,23.1
27.0,-1.875,2022,63,23.05
27.0,-1.25,2022,63,22.89
27.5,-10.0,2022,63,63.45
27.5,-9.375,2022,63,59.63
27.5,-8.75,2022,63,55.07
27.5,-8.125,2022,63,56.15
27.5,-7.5,2022,63,49.53
27.5,-6.875,2022,63,46.93
27.5,-6.25,2022,63,41.49
27.5,-5.625,2022,63,34.87
27.5,-5.0,2022,63,31.38
27.5,-4.375,2022,63,29.57
27.5,-3.75,2022,63,28.14
27.5,-3.125,2022,63,25.85
27.5,-2.5,2022,63,24.59
27.5,-1.875,2022,63,23.48
27.5,-1.25,2022,63,22.74
28.0,-10.0,2022,63,65.41
28.0,-9.375,2022,63,59.09
28.0,-8.75,2022,63,52.87
28.0,-8.125,2022,63,47.44
28.0,-7.5,2022,63,42.41
28.0,-6.875,2022,63,36.87
28.0,-6.25,2022,63,35.01
28.0,-5.625,2022,63,34.71
28.0,-5.0,2022,63,33.03
28.0,-4.375,2022,63,31.1
28.0,-3.75,2022,63,29.57
28.0,-3.125,2022,63,27.54
28.0,-2.5,2022,63,26.15
28.0,-1.875,2022,63,24.2
28.0,-1.25,2022,63,22.96
28.5,-10.0,2022,63,65.2
28.5,-9.375,2022,63,53.48
28.5,-8.75,2022,63,43.89
28.5,-8.125,2022,63,39.23
28.5,-7.5,2022,63,34.78
28.5,-6.875,2022,63,30.57
28.5,-6.25,2022,63,31.79
28.5,-5.625,2022,63,34.34
28.5,-5.0,2022,63,34.4
28.5,-4.375,2022,63,32.31
28.5,-3.75,2022,63,31.34
28.5,-3.125,2022,63,29.61
28.5,-2.5,2022,63,28.02
28.5,-1.875,2022,63,25.49
28.5,-1.25,2022,63,24.43
29.0,-10.0,2022,63,68.38
29.0,-9.375,2022,63,52.34
29.0,-8.75,2022,63,35.27
29.0,-8.125,2022,63,32.94
29.0,-7.5,2022,63,33.01
29.0,-6.875,2022,63,30.64
29.0,-6.25,2022,63,31.66
29.0,-5.625,2022,63,33.91
29.0,-5.0,2022,63,34.26
29.0,-4.375,2022,63,31.96
29.0,-3.75,2022,63,31.22
29.0,-3.125,2022,63,30.4
29.0,-2.5,2022,63,28.83
29.0,-1.875,2022,63,26.67
29.0,-1.25,2022,63,25.87
29.5,-10.0,2022,63,71.53
29.5,-9.375,2022,63,56.75
29.5,-8.75,2022,63,38.78
29.5,-8.125,2022,63,33.65
29.5,-7.5,2022,63,33.3
29.5,-6.875,2022,63,33.66
29.5,-6.25,2022,63,33.37
29.5,-5.625,2022,63,33.51
29.5,-5.0,2022,63,33.35
29.5,-4.375,2022,63,30.96
29.5,-3.75,2022,63,30.74
29.5,-3.125,2022,63,30.71
29.5,-2.5,2022,63,29.86
29.5,-1.875,2022,63,28.21
29.5,-1.25,2022,63,28.47
30.0,-10.0,2022,63,69.62
30.0,-9.375,2022,63,54.08
30.0,-8.75,2022,63,51.4
30.0,-8.125,2022,63,47.98
30.0,-7.5,2022,63,38.23
30.0,-6.875,2022,63,39.25
30.0,-6.25,2022,63,36.31
30.0,-5.625,2022,63,35.27
30.0,-5.0,2022,63,35.27
30.0,-4.375,2022,63,34.07
30.0,-3.75,2022,63,34.7
30.0,-3.125,2022,63,34.21
30.0,-2.5,2022,63,34.96
30.0,-1.875,2022,63,33.72
30.0,-1.25,2022,63,32.68
30.5,-10.0,2022,63,67.35
30.5,-9.375,2022,63,50.58
30.5,-8.75,2022,63,47.69
30.5,-8.125,2022,63,53.88
30.5,-7.5,2022,63,55.15
30.5,-6.875,2022,63,46.76
30.5,-6.25,2022,63,41.65
30.5,-5.625,2022,63,36.67
30.5,-5.0,2022,63,36.51
30.5,-4.375,2022,63,36.9
30.5,-3.75,2022,63,39.51
30.5,-3.125,2022,63,39.11
30.5,-2.5,2022,63,39.65
30.5,-1.875,2022,63,38.23
30.5,-1.25,2022,63,37.72
31.0,-10.0,2022,63,69.72
31.0,-9.375,2022,63,66.73
31.0,-8.75,2022,63,70.24
31.0,-8.125,2022,63,69.27
31.0,-7.5,2022,63,68.33
31.0,-6.875,2022,63,57.27
31.0,-6.25,2022,63,50.68
31.0,-5.625,2022,63,41.36
31.0,-5.0,2022,63,38.55
31.0,-4.375,2022,63,38.6
31.0,-3.75,2022,63,41.79
31.0,-3.125,2022,63,42.56
31.0,-2.5,2022,63,41.51
31.0,-1.875,2022,63,41.83
31.0,-1.25,2022,63,41.52
31.5,-10.0,2022,63,72.83
31.5,-9.375,2022,63,70.62
31.5,-8.75,2022,63,67.57
31.5,-8.125,2022,63,66.94
31.5,-7.5,2022,63,68.86
31.5,-6.875,2022,63,73.29
31.5,-6.25,2022,63,68.19
31.5,-5.625,2022,63,53.51
31.5,-5.0,2022,63,45.32
31.5,-4.375,2022,63,43.7
31.5,-3.75,2022,63,46.52
31.5,-3.125,2022,63,46.41
31.5,-2.5,2022,63,44.21
31.5,-1.875,2022,63,44.86
31.5,-1.25,2022,63,45.21
32.0,-10.0,2022,63,74.12
32.0,-9.375,2022,63,71.45
32.0,-8.75,2022,63,67.71
32.0,-8.125,2022,63,67.07
32.0,-7.5,2022,63,66.82
32.0,-6.875,2022,63,71.43
32.0,-6.25,2022,63,76.0
32.0,-5.625,2022,63,73.14
32.0,-5.0,2022,63,60.62
32.0,-4.375,2022,63,54.24
32.0,-3.75,2022,63,50.83
32.0,-3.125,2022,63,50.6
32.0,-2.5,2022,63,51.89
32.0,-1.875,2022,63,57.12
32.0,-1.25,2022,63,54.71
32.5,-10.0,2022,63,74.36
32.5,-9.375,2022,63,71.91
32.5,-8.75,2022,63,68.09
